ketua O
fraksi O
pdi O
perjuangan O
tjahjo B-PERSON
kumolo I-PERSON
mengatakan O
pergantian O
antar O
waktu O
agus B-PERSON
condro I-PERSON
prayitno I-PERSON
dari O
keanggotaan O
dewan O
karena O
agus B-PERSON
dinilai O
menyalahi O
kode O
etik O
partai O
pengakuan O
agus B-PERSON
condro I-PERSON
ke O
komisi B-ORGANIZATION
pemberantasan I-ORGANIZATION
korupsi I-ORGANIZATION
tanpa O
terlebih O
dahulu O
memberi O
tahu O
fraksi O
sebuah O
pelanggaran O
berat O
kenapa O
tidak O
lapor O
dulu O
ke O
fraksi O
atau O
partai O
katanya O
kepada O
tempo B-ORGANIZATION
jumat B-TIME
( I-TIME
5/9 I-TIME
) I-TIME
agus B-PERSON
condro I-PERSON
prayitno I-PERSON
adalah O
mantan O
anggota O
komisi O
keuangan O
dan O
perbankan O
dpr O
periode O
fraksi B-ORGANIZATION
pdi I-ORGANIZATION
perjuangan I-ORGANIZATION
yang O
mengaku O
menerima O
sepuluh O
lembar O
cek O
perjalanan O
senilai O
rp B-QUANTITY
500 I-QUANTITY
juta I-QUANTITY
uang O
tersebut O
diduga O
terkait O
dengan O
terpilihnya O
miranda B-PERSON
goeltom I-PERSON
sebagai O
deputi O
gubernur O
senior O
bank O
indonesia O
kepada O
penyidik O
komisi O
pemberantasan O
korupsi O
agus B-PERSON
menyebut O
enam O
koleganya O
sesama O
fraksi O
turut O
menerima O
duit O
yang O
diduga O
suap O
itu O
pengakuan O
agus B-PERSON
kepada O
penyidik O
komisi O
pemberantasan O
korupsi O
ini O
berbuah O
pemecatannya O
dari O
keanggotaan O
dewan O
tjahjo B-PERSON
menilai O
pengakuan O
agus O
menerima O
sepuluh O
lembar O
cek O
perjalanan O
senilai O
rp B-QUANTITY
500 I-QUANTITY
juta I-QUANTITY
merusak O
citra O
partai O
ia O
juga O
mempermasalahkan O
kenapa O
agus B-PERSON
baru O
mengakui O
menerima O
cek O
sekarang O
tidak O
empat O
tahun O
lalu O
saat O
menerima O
uang O
tanya O
tjahjo B-PERSON
surat O
pergantian O
antar O
waktu O
agus B-PERSON
condro I-PERSON
akan O
diserahkan O
kepada O
pimpinan O
dpr B-ORGANIZATION
hari O
ini O
surat O
bernomor O
tersebut O
ditandatangani O
langsung O
ketua O
umum O
dpp O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
megawati B-PERSON
soekarnoputri I-PERSON
dan O
sekretaris O
jenderal O
partai O
pramono B-PERSON
anung I-PERSON
agus O
digantikan O
gatot O
lupri O
jantomo O
dari O
daerah O
pemilhan O
jawa O
tengah O
viii O
di O
nomor O
urut O
keempat O
ketua O
dpp O
partai B-ORGANIZATION
golkar I-ORGANIZATION
hajriyanto B-PERSON
tohari I-PERSON
mengatakan O
percepatan O
rapat O
pimpinan O
nasional O
rapimnas O
partai O
golkar O
pg O
dari O
oktober B-TIME
2012 I-TIME
menjadi O
juli B-TIME
2012 I-TIME
belum O
dibicarakan O
dengan O
seluruh O
unsur O
yang O
ada O
di O
partai B-ORGANIZATION
golkar I-ORGANIZATION
menurut O
hajriyanto B-PERSON
hal O
itu O
akan O
mengganggu O
soliditas O
di O
internal O
kalau O
itu O
dikomunikasikan O
dengan O
baik O
dibicarakan O
dengan O
terbuka O
di O
dpp O
di O
dewan O
pertimbangan O
saya O
yakin O
tidak O
akan O
timbulkan O
masalah O
yang O
jadi O
masalah O
belum O
dibicarakan O
dengan O
para O
tokoh O
golkar O
baik O
struktural O
maupun O
non O
struktural O
kata O
hajriyanto B-PERSON
di O
gedung B-LOCATION
kompleks I-LOCATION
parlemen I-LOCATION
senayan I-LOCATION
, I-LOCATION
jakarta I-LOCATION
rabu B-TIME
( I-TIME
18/4/2012 I-TIME
) I-TIME
hajrianto B-PERSON
mengatakan O
partai B-ORGANIZATION
golkar I-ORGANIZATION
terdiri O
dari O
berbagai O
organisasi O
massa O
ada O
pula O
para O
sesepuh O
yang O
tak O
berada O
di O
struktural O
partai O
semua O
pihak O
itu O
kata O
dia O
harus O
didengar O
pandangannya O
baik O
terkait O
percepatan O
jadwal O
rapimnas O
maupun O
penetapan O
calon O
presiden O
dari O
golkar B-ORGANIZATION
percepatan O
itu O
usulan O
dpd O
i O
seluruh O
indonesia O
yang O
diajukan O
kepada O
ketua O
umum O
kita O
tahu O
dengan O
latar O
belakang O
majemuk O
mestinya O
dpp O
jangan O
terlalu O
legal O
formalistik O
memang O
betul O
dpd O
punya O
hak O
untuk O
mengusulkan O
agenda O
politik O
tapi O
hendaknya O
disikapi O
lebih O
arif O
jangan O
sampai O
terlalu O
berpijak O
pada O
ketentuan O
yang O
legal O
formal O
kata O
hajriyanto B-PERSON
hajriyanto B-PERSON
mengaku O
tak O
mengetahui O
alasan O
percepatan O
rapimnas O
namun O
menurut O
dia O
hal O
itu O
tidak O
lazim O
lantaran O
sejak O
dulu O
rapimnas O
selalu O
digelar O
bulan O
oktober O
bila O
ada O
agenda O
politik O
di O
luar O
kelaziman O
hendaknya O
dikomunikasikan O
lebih O
dulu O
pungkasnya O
ketua O
dpp O
korwil O
partai B-ORGANIZATION
hanura I-ORGANIZATION
wilayah O
sulawesi B-LOCATION
selatan I-LOCATION
sulawesi B-LOCATION
barat I-LOCATION
dan O
sulawesi B-LOCATION
tenggara I-LOCATION
syarifuddin B-PERSON
sudding I-PERSON
mengatakan O
dpp B-ORGANIZATION
hanura I-ORGANIZATION
segera O
memutuskan O
kisruh O
internal O
dpd O
hanura O
sulawesi B-LOCATION
selatan I-LOCATION
( I-LOCATION
sulsel I-LOCATION
) I-LOCATION
pada O
rabu B-TIME
lusa O
internal O
dpd O
sulsel O
dalam O
waktu O
dekat O
ada O
keputusan O
sudah O
ada O
keputusan O
kita O
serahkan O
ke O
dpp O
dan O
rabu O
ini O
kita O
akan O
rapat O
harian O
soal O
itu O
kata O
sudding B-PERSON
kepada O
senin B-TIME
( I-TIME
30/1/2012 I-TIME
) I-TIME
menurut O
sudding B-PERSON
dpp O
hanura O
pada O
prinsipnya O
memberikan O
kesempatan O
dan O
ruang O
sama O
bagi O
pengurus O
dpd O
dan O
dpc O
hanura O
sulsel O
untuk O
menyampaikan O
aspirasinya O
dan O
diberikan O
kesempatan O
melakukan O
verfikasi O
akar O
msalah O
yang O
terjadi O
di O
dpd O
hanura O
sulsel O
kata O
dia O
dikatakan O
yang O
terjadi O
pada O
dpd O
hanura O
sulsel O
bersifat O
dinamis O
dan O
kita O
harapkan O
bertujuan O
untuk O
positif O
dalam O
pengembangan O
partai O
serta O
akselerasi O
partai O
baik O
di O
tingkat O
dpc O
dan O
dpd O
hanura O
sulsel O
ketua O
umum O
dpp O
partai B-ORGANIZATION
hanura I-ORGANIZATION
wiranto B-PERSON
mengaku O
akan O
melakukan O
roadshow O
politik O
ke O
akar O
rumput O
hanura O
di O
wilayah O
indonesia O
untuk O
memperkenalkan O
ketua O
dewan O
pertimbangan O
hary B-PERSON
tanoesoedibjo I-PERSON
yang O
baru O
bergabung O
kami O
sebagai O
host O
harus O
memberikan O
roadshow O
untuk O
pengenalan O
kalau O
ada O
tokoh O
baru O
masuk O
partai O
kita O
akan O
kenalkan O
ke O
kader O
dan O
para O
stakeholder O
supaya O
lebih O
dekat O
ungkap O
wiranto B-PERSON
usai O
peluncuran O
hanura O
digital O
di O
gedung B-LOCATION
pusat I-LOCATION
perfilman I-LOCATION
usmar I-LOCATION
ismail I-LOCATION
, I-LOCATION
jakarta I-LOCATION
senin B-TIME
( I-TIME
25/2/2013 I-TIME
) I-TIME
wiranto B-PERSON
mengaku O
belum O
bisa O
memastikan O
kapan O
roadshow O
memperkenalkan O
hary B-PERSON
bekas O
ketua O
partai B-ORGANIZATION
nasdem I-ORGANIZATION
itu O
ke O
pasalnya O
di O
beberapa O
daerah O
masih O
sibuk O
dalam O
pencalegan O
kita O
cari O
waktu O
yang O
enak O
tambah O
wiranto B-PERSON
ketua O
badan O
pemenangan O
pemilu O
yuddy B-PERSON
chrisnandi I-PERSON
menambahkan O
roadshow O
politik O
yang O
dilakukan O
hary B-PERSON
nanti O
akan O
bersama O
wiranto B-PERSON
roadshow O
ini O
tidak O
bersifat O
pribadi O
dilakukan O
hary B-PERSON
melainkan O
akan O
ditemani O
wiranto B-PERSON
menyambangi O
kegiatan O
partai O
di O
wilayah O
kita O
sudah O
memiliki O
ketua O
wilayah O
di O
provinsi O
kalau O
pak B-PERSON
hary I-PERSON
akan O
roadshow O
kepartaian O
dia O
akan O
ikut O
jadwal O
roadshow O
wilayah O
seperti O
dalam O
ajang O
rapat O
koordinasi O
daerah O
papar O
yuddy B-PERSON
juru O
bicara O
komisi B-ORGANIZATION
pemberantasan I-ORGANIZATION
korupsi I-ORGANIZATION
johan B-PERSON
budi I-PERSON
sapto I-PERSON
prabowo I-PERSON
mengatakan O
lembaganya O
belum O
mendapat O
laporan O
tentang O
transaksi O
mencurigakan O
dalam O
pemilu O
legislatif O
pada O
9 B-TIME
april I-TIME
2014 I-TIME
dari O
badan B-ORGANIZATION
pengawas I-ORGANIZATION
pemilihan I-ORGANIZATION
umum I-ORGANIZATION
menurut O
johan B-PERSON
lantaran O
belum O
diterima O
laporan O
yang O
dibuat O
pusat O
pelaporan O
dan O
analisis O
transaksi O
keuangan O
itu O
belum O
masuk O
ranah O
penindakan O
kpk O
saya O
sudah O
cek O
ke O
bagian O
penindakan O
belum O
ada O
tapi O
laporan O
itu O
memang O
bisa O
diusut O
kalau O
infonya O
valid O
dan O
ada O
unsur O
yang O
bisa O
diselidiki O
kata O
johan B-PERSON
di O
kantornya O
kamis B-TIME
, I-TIME
5 I-TIME
juni I-TIME
2014 I-TIME
sebagaimana O
diberitakan O
ketua O
bawaslu O
muhammad B-PERSON
mengatakan O
lembaganya O
mendapat O
laporan O
hasil O
analisis O
dari O
ppatk O
terkait O
dengan O
adanya O
transaksi O
mencurigakan O
dana O
kampanye O
partai O
politik O
dalam O
pemilihan O
umum O
legislatif O
yaitu O
adanya O
pejabat O
yang O
menyumbang O
dana O
kampanye O
miliaran O
rupiah O
ke O
parpol O
muhammad B-PERSON
berencana O
melaporkan O
temuan O
itu O
ke O
kpk O
sayang O
dia O
enggan O
mengungkap O
nama O
partai O
dan O
pejabat O
yang O
dimaksudkan O
menurut O
johan B-PERSON
laporan O
hasil O
analisis O
merupakan O
bahan O
mentah O
sehingga O
kpk O
tidak O
bisa O
langsung O
melanjutkan O
ke O
proses O
penindakan O
jadi O
harus O
ditelaah O
dulu O
ujarnya O
mantan O
panglima O
tentara O
nasional O
indonesia O
endriartono B-PERSON
sutarto I-PERSON
mengatakan O
sudah O
mengundurkan O
diri O
dari O
jabatannya O
sebagai O
ketua O
dewan O
pertimbangan O
partai B-ORGANIZATION
nasional I-ORGANIZATION
demokrat I-ORGANIZATION
pengunduran O
diri O
ini O
berhubungan O
dengan O
rencananya O
mengikuti O
konvensi O
calon O
presiden O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
tidak O
lucu O
kalau O
saya O
aktif O
di O
keduanya O
kata O
endriartono B-PERSON
kepada O
tempo B-ORGANIZATION
selasa B-TIME
, I-TIME
20 I-TIME
agustus I-TIME
2013 I-TIME
endriartono B-PERSON
menegaskan O
pengunduran O
dirinya O
bertujuan O
menjaga O
etika O
politik O
dia O
merasa O
sudah O
seharusnya O
tidak O
aktif O
di O
partai O
asalnya O
bila O
menjadi O
peserta O
konvensi O
selain O
itu O
dia O
juga O
menunggu O
bagaimana O
ketentuan O
resmi O
dari O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
endriartono B-PERSON
memastikan O
keikutsertaannya O
sebagai O
peserta O
konvensi O
kepada O
sekretaris O
komite O
konvensi O
suaidi B-PERSON
marassabessy I-PERSON
meskipun O
sudah O
nonaktif O
dari O
partai B-ORGANIZATION
nasdem I-ORGANIZATION
endriartono B-PERSON
belum O
memutuskan O
akan O
mengundurkan O
diri O
dari O
nasdem O
saya O
masih O
ingin O
melihat O
bagaimana O
proses O
selanjutnya O
kata O
dia O
konvensi O
yang O
digelar O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
untuk O
memilih O
calon O
presiden O
diselenggarakan O
selama O
delapan O
bulan O
konvensi O
akan O
dimulai O
september O
mendatang O
sampai O
april B-TIME
2014 I-TIME
dan O
dilaksanakan O
dalam O
dua O
tahap O
tahap O
pertama O
september-desember B-TIME
2013 I-TIME
diisi O
sosialisasi O
dan O
kampanye O
para O
capres O
tahap O
kedua O
digelar O
pada O
januari-april B-TIME
2014 I-TIME
seluruh O
kegiatan O
konvensi O
dilakukan O
pada O
tahap O
kedua O
ini O
termasuk O
debat O
antarkandidat O
kader O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
yang O
memutuskan O
ikut O
dalam O
konvensi O
calon O
presiden O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
secara O
otomatis O
akan O
berhenti O
dari O
keanggotaannya O
di O
partai O
oposisi O
tersebut O
kader O
tersebut O
dianggap O
tidak O
lagi O
sejalan O
dengan O
aturan O
partai O
kalau O
ada O
yang O
itu O
tentu O
suatu O
pilihannya O
artinya O
dia O
sudah O
meninggalkan O
aturan O
main O
yang O
ditetapkan O
partai O
otomatis O
keanggotaannya O
tidak O
ada O
lagi O
di O
ujar O
wakil O
sekretaris O
jenderal O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
hasto B-PERSON
kristianto I-PERSON
saat O
dihubungi O
kamis B-TIME
( I-TIME
22/8/2013 I-TIME
) I-TIME
hasto B-PERSON
menegaskan O
keanggotaan O
tersebut O
akan O
langsung O
gugur O
meski O
kader O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
itu O
belum O
secara O
resmi O
memenangkan O
konvensi O
demokrat O
punya O
aturan O
main O
siapa O
pun O
yang O
ikut O
konvensi O
partai O
demokrat O
tentu O
saja O
dia O
sudah O
memiliki O
agenda O
politik O
di O
luar O
imbuh O
hasto B-PERSON
sebelumnya O
komite O
konvensi O
demokrat O
menetapkan O
18 B-QUANTITY
nama I-QUANTITY
untuk O
diundang O
mengikuti O
tahapan O
prakonvensi O
pekan O
depan O
sumber O
di O
internal O
komite O
konvensi O
menuturkan O
yang O
sudah O
hampir O
pasti O
masuk O
sebagai O
peserta O
konvensi O
adalah O
mantan O
wakil O
presiden O
jusuf B-PERSON
kalla I-PERSON
wakil O
gubernur O
jawa O
tengah O
rustriningsih B-PERSON
gubernur O
sulawesi O
utara O
sinyo O
harry B-PERSON
sarundajang I-PERSON
bupati O
kutai O
timur O
isran B-PERSON
noor I-PERSON
ketua O
dpr O
marzuki B-PERSON
alie I-PERSON
dan O
ceo O
lion O
air O
rusdi B-PERSON
kirana I-PERSON
rustri B-PERSON
merupakan O
kader O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
rustri B-PERSON
sempat O
akan O
diajukan O
sebagai O
calon O
gubernur O
jawa O
tengah O
namun O
impian O
rustri B-PERSON
gagal O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
akhirnya O
memilih O
ganjar B-PERSON
pranowo I-PERSON
anggota O
komite O
konvensi O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
, I-ORGANIZATION
vera B-PERSON
febyanthy I-PERSON
mengakui O
dirinya O
yang O
mengusulkan O
rustriningsih O
diundang O
sebagai O
peserta O
konvensi O
ia O
melihat O
rustri O
sebagai O
mutiara O
terpendam O
apalagi O
dia O
juga O
sudah O
jauh O
dengan O
partainya O
pdi B-ORGANIZATION
perjuangan I-ORGANIZATION
ungkap O
politisi O
anggota O
dpr O
ini O
partai B-ORGANIZATION
amanat I-ORGANIZATION
nasional I-ORGANIZATION
( I-ORGANIZATION
pan I-ORGANIZATION
) I-ORGANIZATION
hingga O
kini O
belum O
menyusun O
siapa O
calon O
presiden O
untuk O
tahun O
mendatang O
mereka O
mengaku O
masih O
terus O
melakukan O
konsolidasi O
organisasi O
sampai O
saat O
ini O
belum O
kita O
masih O
konsolidasi O
organisasi O
bagaimana O
target O
bisa O
dua O
digit O
ujar O
sekretaris O
fraksi O
pan O
teguh B-PERSON
juwarno I-PERSON
saat O
ditemui O
di O
gedung B-LOCATION
dpd I-LOCATION
, I-LOCATION
jakarta I-LOCATION
rabu B-TIME
( I-TIME
3/8/2011 I-TIME
) I-TIME
menurut O
teguh B-PERSON
pihaknya O
baru O
akan O
membicarakan O
soal O
pencapresan O
pada O
tahun O
mendatang O
baru O
kita O
mulai O
berbicara O
soal O
kepemimpinan O
nasional O
jelasnya O
kendati O
demikian O
teguh B-PERSON
menambahkan O
kandidat O
kuat O
calon O
presiden O
di O
tahun O
mendatang O
masih O
berasal O
dari O
ketua O
umum O
partai O
mengusung O
calon O
kita O
sampai O
saat O
ini O
masih O
ketum O
sebagai O
capres O
pungkasnya O
menteri O
dalam O
negeri O
gamawan B-PERSON
fauzi I-PERSON
menyatakan O
tak O
akan O
memanggil O
dan O
menegur O
wakil O
gubernur O
jawa O
barat O
deddy B-PERSON
mizwar I-PERSON
yang O
kini O
sibuk O
bermain O
iklan O
dan O
sinetron O
ia O
menilai O
tindakan O
itu O
menjadi O
wewenang O
dan O
tugas O
gubernur O
jawa O
barat O
ahmad B-PERSON
heryawan I-PERSON
dan O
dewan O
perwakilan O
rakyat O
daerah O
jawa O
barat O
tentu O
harus O
juga O
meminta O
keterangan O
wakil O
gubernur O
kata O
gamawan B-PERSON
di O
istana B-LOCATION
negara I-LOCATION
kamis B-TIME
, I-TIME
17 I-TIME
juli I-TIME
2014 I-TIME
ia O
juga O
menuturkan O
setiap O
kepala O
daerah O
memang O
harus O
melaporkan O
daftar O
kekayaan O
ke O
kementerian O
dalam O
negeri O
setiap O
dua O
tahun O
sekali O
dalam O
kasus O
deddy B-PERSON
dia O
diduga O
turut O
berbisnis O
sebagai O
produser O
sinetron O
berjudul O
para O
pencari O
tuhan O
penghasilan O
memang O
harus O
dilaporkan O
sumber O
kekayaan O
dari O
mana O
semua O
wajib O
ujarnya O
kesibukan O
deddy B-PERSON
sebagai O
bintang O
iklan O
produser O
dan O
pemain O
sinetron O
kata O
gamawan B-PERSON
memang O
tak O
dilarang O
secara O
tegas O
dalam O
tolok O
ukur O
adalah O
kinerja O
deddy B-PERSON
sebagai O
wakil O
gubernur O
jawa O
barat O
yang O
harus O
menjadi O
prioritas O
dan O
tak O
boleh O
terganggu O
semua O
itu O
yang O
mengatur O
di O
tingkat O
daerah O
bukan O
kementerian O
tuturnya O
ketua O
umum O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
anas B-PERSON
urbaningrum I-PERSON
mengatakan O
permasalahan O
hukum O
yang O
melibatkan O
beberapa O
kader O
demokrat O
merupakan O
bagian O
tantangan O
dan O
ujian O
bagi O
partainya O
ini O
realitas O
politik O
tentu O
kami O
tidak O
berharap O
ada O
masalah O
hukum O
prinsipnya O
partai O
demokrat O
mendukung O
proses O
yang O
transaparan O
kata O
anas B-PERSON
dalam O
konferensi O
pers O
di O
acara O
sarasehan O
satu O
dasawarsa O
partai O
demokrat O
prj B-LOCATION
kemayoran I-LOCATION
, I-LOCATION
jakarta I-LOCATION
kamis B-TIME
15 I-TIME
desember I-TIME
2011 I-TIME
bagi O
anas B-PERSON
hukum O
yang O
membelit O
partai O
ini O
memiliki O
hikmah O
masalah O
inilah O
yang O
mendewasakan O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
untuk O
terus O
mandiri O
dan O
meningkatkan O
kinerja O
itu O
menjadi O
siprit O
koreksi O
perbaikan O
dan O
peningkatan O
kinerja O
itulah O
modal O
kami O
ke O
saya O
yakin O
di O
indonesia O
tidak O
ada O
partai O
yang O
sempurna O
dan O
tidak O
ada O
masalah O
dan O
tahun O
kami O
optimis O
partai B-ORGANIZATION
demorat I-ORGANIZATION
masih O
menjadi O
pilihan O
utama O
masyarakat O
ujarnya O
yakin O
sementara O
ini O
demokrat O
enggan O
melansir O
calon O
presiden O
dari O
partainya O
untuk O
berlaga O
dalam O
pemilu O
tahun O
nanti O
bahkan O
anas B-PERSON
menyatakan O
baru O
akan O
menyebut O
nama O
calonnya O
setelah O
pemilihan O
legislatif O
rampung O
demokrat O
calonnya O
ada O
kami O
ingin O
berhasil O
dan O
kami O
ingin O
bekerja O
keras O
untuk O
pemilu O
legislatif O
tahun O
mendatang O
tetapi O
siapa O
calonnya O
kami O
akan O
tetapkan O
setelah O
pemilu O
legislatif O
selesai O
ujarnya O
kata O
dia O
partai B-ORGANIZATION
hanura I-ORGANIZATION
mengaku O
belum O
diajak O
berbicara O
joko B-PERSON
widodo-jusuf I-PERSON
kalla I-PERSON
mengenai O
calon O
menteri O
yang O
akan O
masuk O
di O
kabinet O
demikian O
dikatakan O
ketua O
dpp O
hanura O
yuddy B-PERSON
chrisnandi I-PERSON
ketika O
dikonfirmarsi O
selasa B-TIME
( I-TIME
29/7/2014 I-TIME
) I-TIME
pak B-PERSON
jokowi I-PERSON
dan O
jk B-PERSON
baru O
menyampaikan O
kriteria O
ujar O
yuddy B-PERSON
yuddy B-PERSON
mengaku O
hanura O
siap O
jika O
ada O
kadernya O
yang O
masuk O
dalam O
kabinet O
namun O
tersebut O
akan O
disaring O
melalui O
ketua O
umum O
hanura O
wiranto B-ORGANIZATION
pak B-PERSON
wiranto I-PERSON
selaku O
ketum O
hanura O
memiliki O
otoritas O
prerogatif O
untuk O
menentukan O
siapa O
kader O
hanura O
yang O
pantas O
diusulkan O
masuk O
kabinet O
katanya O
sebelumnya O
ketua O
umum O
hanura O
wiranto B-PERSON
mengaku O
belum O
melakukan O
pembahasan O
kabinet O
dengan O
joko B-PERSON
widodo-jusuf I-PERSON
kalla I-PERSON
termasuk O
dengan O
ketua O
umum O
pdip O
megawati B-PERSON
soekarnoputri I-PERSON
belum O
ada O
ini O
masih O
ada O
waktu O
usai O
lebaran O
kata O
wiranto B-PERSON
di O
kediaman B-LOCATION
megawati I-LOCATION
soekarnoputri I-LOCATION
, I-LOCATION
jakarta I-LOCATION
senin B-TIME
( I-TIME
28/7/2014 I-TIME
) I-TIME
ia O
mengatakan O
kabinet O
yang O
akan O
dibentuk O
oleh O
jokowi-jk B-PERSON
bukanlah O
pembagian O
jatah O
kepada O
partai O
politik O
namun O
dipilih O
secara O
profesional O
dan O
berkualitas O
ia O
pun O
yakin O
kader O
hanura O
ada O
yang O
memenuhi O
syarat O
tersebut O
pasti O
ada O
katanya O
wakil O
sekretaris O
jenderal O
partai B-ORGANIZATION
golkar I-ORGANIZATION
tantowi B-PERSON
yahya I-PERSON
mengatakan O
partainya O
sengaja O
menjual O
kejayaan O
orde O
baru O
di O
bawah O
kepemimpinan O
soeharto B-PERSON
hal O
itu O
dikatakan O
tantowi B-PERSON
saat O
orasi O
dalam O
kampanye O
golkar O
di O
tenis B-LOCATION
indoor I-LOCATION
gelora I-LOCATION
bung I-LOCATION
karno I-LOCATION
senayan I-LOCATION
, I-LOCATION
jakarta I-LOCATION
kamis B-TIME
( I-TIME
3/4/2014 I-TIME
) I-TIME
menurut O
tantowi B-PERSON
lebih O
baik O
mengulang O
masa O
emas O
daripada O
menerawang O
masa O
depan O
yang O
tidak O
jelas O
dan O
partai O
ini O
pernah O
membawa O
kejayaan O
banyak O
yang O
mengkritisi O
kampanye O
golkar O
orde O
baru O
memang O
kenapa O
salahnya O
kenapa O
tidak O
kita O
ulangi O
lagi O
menjadi O
negara O
yang O
disegani O
kata O
tantowi B-PERSON
menurut O
dia O
kritik O
yang O
disampaikan O
terhadap O
golkar O
terlalu O
berlebihan O
kritik O
itu O
kata O
dia O
merupakan O
upaya O
untuk O
membendung O
kemenangan O
golkar O
ia O
yakin O
golkar O
sebagai O
partai O
yang O
selalu O
berada O
di O
lingkaran O
tiga O
besar O
di O
setiap O
kali O
gelaran O
pemilu O
akan O
bisa O
merebut O
kemenangan O
pada O
pemilu O
9 B-TIME
april I-TIME
mendatang O
jadi O
ingat O
selalu O
ingat O
nomor O
lima O
kita O
menangkan O
partai B-ORGANIZATION
golkar I-ORGANIZATION
kata O
dia O
sebelumnya O
partai B-ORGANIZATION
golkar I-ORGANIZATION
menuai O
kritik O
karena O
materi O
kampanyenya O
menjual O
masa O
kejayaan O
dan O
kekuasaan O
orde O
baru O
selama O
tahun O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
merasa O
terusik O
dengan O
tudingan O
anggota O
pansus O
hak O
angket O
bank O
century O
akbar B-PERSON
faisal I-PERSON
yang O
menyebut O
salah O
satu O
nasabah O
century O
ar B-PERSON
sebagai O
salah O
satu O
penyumbang O
pasangan O
pada O
pilpres O
demokrat O
menilai O
tudingan O
akbar B-PERSON
dianggap O
telah O
mencemarkan O
nama O
baik O
demokrat O
si O
pelontar O
ini O
kan O
akbar B-PERSON
faisal I-PERSON
dia O
sebagai O
warga O
negara O
yang O
bertanggung O
jawab O
dan O
anggota O
dewan O
terhormat O
seharusnya O
tidak O
mengeluarkan O
pernyataan O
yang O
tidak O
akurat O
kami O
menuntut O
permintaan O
maaf O
karena O
telah O
mencemarkan O
nama O
baik O
partai O
kata O
sekjen O
partai B-ORGANIZATION
demokrat I-ORGANIZATION
amir B-PERSON
syamsuddin I-PERSON
jumat B-TIME
( I-TIME
12/2/2010 I-TIME
) I-TIME
jika O
tak O
mengajukan O
permohonan O
maaf O
dikatakan O
amir B-PERSON
pihaknya O
akan O
mempertimbangkan O
untuk O
menempuh O
jalur O
hukum O
menjadi O
oposisi O
juga O
harus O
menjaga O
kualitas O
akurasi O
apa O
yang O
disampaikannya O
apalagi O
menyangkut O
pihak O
lain O
ujar O
amir B-PERSON
ar B-PERSON
adalah O
nasabah O
bank O
century O
di O
makassar O
yang O
menerima O
penjaminan O
miliaran O
rupiah O
ia O
merupakan O
pengusaha O
bengkel O
sukses O
di O
ibu O
kota O
sulawesi B-LOCATION
selatan I-LOCATION
itu O
pagi O
tadi O
akbar B-PERSON
mengatakan O
bahwa O
ar B-PERSON
adalah O
penyumbang O
dana O
kampanye O
belakangan O
ia O
meralat O
ucapannya O
tersebut O
partai B-ORGANIZATION
golkar I-ORGANIZATION
mengancam O
akan O
memecat O
jusuf B-PERSON
kalla I-PERSON
apabila O
maju O
sebagai O
calon O
presiden O
dari O
partai O
lain O
ancaman O
ini O
diberlakukan O
setelah O
rapat O
pimpinan O
nasional O
partai O
tersebut O
menegaskan O
akan O
mencalonkan O
ketua O
umumnya O
aburizal B-PERSON
bakrie I-PERSON
sebagai O
calon O
presiden O
pada O
pemilihan O
mendatang O
dalam O
partai O
kami O
menegakkan O
sanksi O
hak O
memilih O
dan O
dipilih O
itu O
sudah O
dipertimbangkan O
itu O
terjadi O
di O
dalam O
partai O
mau O
menggunakan O
hak O
politik O
pribadi O
ya O
berhenti O
dulu O
dari O
partai O
kata O
ketua O
dewan O
pimpinan O
pusat O
partai B-ORGANIZATION
golkar I-ORGANIZATION
freddy B-PERSON
latumahina I-PERSON
seusai O
rapat O
pimpinan O
nasional O
partai O
golkar O
di O
bogor B-LOCATION
, I-LOCATION
jawa I-LOCATION
barat I-LOCATION
ahad B-TIME
, I-TIME
1 I-TIME
juli I-TIME
2012 I-TIME
freddy B-PERSON
menegaskan O
partai B-ORGANIZATION
golkar I-ORGANIZATION
tak O
akan O
segan O
memberhentikan O
mantan O
ketua O
umum O
golkar O
jusuf B-PERSON
kalla I-PERSON
jika O
maju O
sebagai O
capres O
dari O
partai O
lain O
dalam O
empat O
bulan O
terakhir O
nama O
kalla B-PERSON
sering O
disebut O
akan O
didaulat O
beberapa O
partai O
menjadi O
calon O
presiden O
partai B-ORGANIZATION
nasional I-ORGANIZATION
demokrat I-ORGANIZATION
dan O
p O
artai B-ORGANIZATION
persatuan I-ORGANIZATION
pembangunan I-ORGANIZATION
pernah O
mengatakan O
siap O
